league,season,team_id,games_played,wins,losses,ties,win_pct,points_for,points_against,point_diff,rank
MLB,1980,NYA,162,162,0,0,1.0,820,662,158,1
MLB,1980,HOU,163,163,0,0,1.0,637,589,48,2
MLB,1980,BAL,162,149,13,0,0.92,805,640,165,3
MLB,1980,LAN,163,144,19,0,0.883,663,591,72,4
MLB,1980,KCA,162,138,24,0,0.852,809,694,115,5
MLB,1980,PHI,162,138,24,0,0.852,728,639,89,6
MLB,1980,MIL,162,124,38,0,0.765,811,682,129,7
MLB,1980,MON,162,120,42,0,0.741,694,629,65,8
MLB,1980,BOS,160,109,51,0,0.681,757,767,-10,9
MLB,1980,CIN,163,103,60,0,0.632,707,670,37,10
MLB,1980,DET,163,99,64,0,0.607,830,757,73,11
MLB,1980,PIT,162,90,72,0,0.556,666,646,20,12
MLB,1980,OAK,162,89,73,0,0.549,686,642,44,13
MLB,1980,CLE,160,71,89,0,0.444,738,807,-69,14
MLB,1980,ATL,161,71,90,0,0.441,630,660,-30,15
MLB,1980,MIN,161,63,98,0,0.391,670,724,-54,16
MLB,1980,SFN,161,54,107,0,0.335,573,634,-61,17
MLB,1980,TEX,163,53,110,0,0.325,756,752,4,18
MLB,1980,SLN,162,48,114,0,0.296,738,710,28,19
MLB,1980,CHA,162,38,124,0,0.235,587,722,-135,20
MLB,1980,TOR,162,24,138,0,0.148,624,762,-138,21
MLB,1980,SDN,163,24,139,0,0.147,591,654,-63,22
MLB,1980,NYN,162,18,144,0,0.111,611,702,-91,23
MLB,1980,CAL,160,13,147,0,0.081,698,797,-99,24
MLB,1980,CHN,162,0,162,0,0.0,614,728,-114,25
MLB,1980,SEA,163,0,163,0,0.0,610,793,-183,26
MLB,1981,OAK,109,109,0,0,1.0,458,403,55,1
MLB,1981,CIN,108,108,0,0,1.0,464,440,24,2
MLB,1981,SLN,103,98,5,0,0.951,464,417,47,3
MLB,1981,MIL,109,103,6,0,0.945,493,459,34,4
MLB,1981,BAL,105,87,18,0,0.829,429,437,-8,5
MLB,1981,LAN,110,84,26,0,0.764,450,356,94,6
MLB,1981,NYA,107,81,26,0,0.757,421,343,78,7
MLB,1981,MON,108,77,31,0,0.713,443,394,49,8
MLB,1981,HOU,110,73,37,0,0.664,394,331,63,9
MLB,1981,DET,109,70,39,0,0.642,427,404,23,10
MLB,1981,BOS,108,66,42,0,0.611,519,481,38,11
MLB,1981,PHI,107,60,47,0,0.561,491,472,19,12
MLB,1981,TEX,105,57,48,0,0.543,452,389,63,13
MLB,1981,SFN,111,51,60,0,0.459,427,414,13,14
MLB,1981,CHA,106,46,60,0,0.434,476,423,53,15
MLB,1981,CLE,103,41,62,0,0.398,431,442,-11,16
MLB,1981,KCA,103,40,63,0,0.388,397,405,-8,17
MLB,1981,PIT,103,34,69,0,0.33,407,425,-18,18
MLB,1981,ATL,107,32,75,0,0.299,395,416,-21,19
MLB,1981,CAL,110,28,82,0,0.255,476,453,23,20
MLB,1981,NYN,105,21,84,0,0.2,348,432,-84,21
MLB,1981,SEA,110,16,94,0,0.145,426,521,-95,22
MLB,1981,SDN,110,6,104,0,0.055,382,455,-73,23
MLB,1981,MIN,110,6,104,0,0.055,378,486,-108,24
MLB,1981,CHN,106,0,106,0,0.0,370,483,-113,25
MLB,1981,TOR,106,0,106,0,0.0,329,466,-137,26
MLB,1982,MIL,163,163,0,0,1.0,891,717,174,1
MLB,1982,SLN,162,162,0,0,1.0,685,609,76,2
MLB,1982,ATL,162,150,12,0,0.926,739,702,37,3
MLB,1982,BAL,163,149,14,0,0.914,774,687,87,4
MLB,1982,CAL,162,138,24,0,0.852,814,670,144,5
MLB,1982,PHI,162,132,30,0,0.815,664,654,10,6
MLB,1982,KCA,162,125,37,0,0.772,784,717,67,7
MLB,1982,LAN,162,120,42,0,0.741,691,612,79,8
MLB,1982,BOS,162,112,50,0,0.691,753,713,40,9
MLB,1982,SFN,162,102,60,0,0.63,673,687,-14,10
MLB,1982,CHA,162,100,62,0,0.617,786,710,76,11
MLB,1982,MON,162,90,72,0,0.556,697,616,81,12
MLB,1982,DET,162,87,75,0,0.537,729,685,44,13
MLB,1982,NYA,162,74,88,0,0.457,709,716,-7,14
MLB,1982,PIT,162,72,90,0,0.444,724,696,28,15
MLB,1982,TOR,162,61,101,0,0.377,651,701,-50,16
MLB,1982,SDN,162,60,102,0,0.37,675,658,17,17
MLB,1982,CLE,162,48,114,0,0.296,683,748,-65,18
MLB,1982,HOU,162,42,120,0,0.259,569,620,-51,19
MLB,1982,SEA,162,39,123,0,0.241,651,712,-61,20
MLB,1982,CHN,162,30,132,0,0.185,676,709,-33,21
MLB,1982,OAK,162,26,136,0,0.16,691,819,-128,22
MLB,1982,TEX,162,13,149,0,0.08,590,749,-159,23
MLB,1982,NYN,162,12,150,0,0.074,609,723,-114,24
MLB,1982,CIN,162,0,162,0,0.0,545,661,-116,25
MLB,1982,MIN,162,0,162,0,0.0,657,819,-162,26
MLB,1983,CHA,162,162,0,0,1.0,800,650,150,1
MLB,1983,LAN,163,163,0,0,1.0,654,609,45,2
MLB,1983,BAL,162,150,12,0,0.926,799,652,147,3
MLB,1983,PHI,163,151,12,0,0.926,696,635,61,4
MLB,1983,DET,162,137,25,0,0.846,789,679,110,5
MLB,1983,ATL,162,132,30,0,0.815,746,640,106,6
MLB,1983,NYA,162,124,38,0,0.765,770,703,67,7
MLB,1983,HOU,162,114,48,0,0.704,643,646,-3,8
MLB,1983,TOR,162,111,51,0,0.685,795,726,69,9
MLB,1983,PIT,162,108,54,0,0.667,659,648,11,10
MLB,1983,MIL,162,98,64,0,0.605,764,708,56,11
MLB,1983,MON,163,90,73,0,0.552,677,646,31,12
MLB,1983,KCA,163,90,73,0,0.552,696,767,-71,13
MLB,1983,BOS,162,73,89,0,0.451,724,775,-51,14
MLB,1983,SDN,163,72,91,0,0.442,653,653,0,15
MLB,1983,TEX,163,64,99,0,0.393,639,609,30,16
MLB,1983,SFN,162,54,108,0,0.333,687,697,-10,17
MLB,1983,OAK,162,51,111,0,0.315,708,782,-74,18
MLB,1983,SLN,162,48,114,0,0.296,679,710,-31,19
MLB,1983,CAL,162,38,124,0,0.235,722,779,-57,20
MLB,1983,CLE,162,24,138,0,0.148,704,785,-81,21
MLB,1983,CIN,162,24,138,0,0.148,623,710,-87,22
MLB,1983,CHN,162,18,144,0,0.111,701,719,-18,23
MLB,1983,MIN,162,13,149,0,0.08,709,822,-113,24
MLB,1983,NYN,162,0,162,0,0.0,575,680,-105,25
MLB,1983,SEA,162,0,162,0,0.0,558,740,-182,26
MLB,1984,DET,162,162,0,0,1.0,829,643,186,1
MLB,1984,CHN,161,161,0,0,1.0,762,658,104,2
MLB,1984,SDN,162,150,12,0,0.926,686,634,52,3
MLB,1984,TOR,163,150,13,0,0.92,750,696,54,4
MLB,1984,NYA,162,136,26,0,0.84,758,679,79,5
MLB,1984,NYN,162,132,30,0,0.815,652,676,-24,6
MLB,1984,BOS,162,123,39,0,0.759,810,764,46,7
MLB,1984,SLN,162,114,48,0,0.704,652,645,7,8
MLB,1984,BAL,162,110,52,0,0.679,681,667,14,9
MLB,1984,KCA,162,102,60,0,0.63,673,686,-13,10
MLB,1984,HOU,162,96,66,0,0.593,693,630,63,11
MLB,1984,PHI,162,96,66,0,0.593,720,690,30,12
MLB,1984,CAL,162,89,73,0,0.549,696,697,-1,13
MLB,1984,ATL,162,78,84,0,0.481,632,655,-23,14
MLB,1984,MIN,162,76,86,0,0.469,673,675,-2,15
MLB,1984,OAK,162,63,99,0,0.389,738,796,-58,16
MLB,1984,LAN,162,60,102,0,0.37,580,600,-20,17
MLB,1984,CLE,163,49,114,0,0.301,761,766,-5,18
MLB,1984,MON,161,42,119,0,0.261,593,585,8,19
MLB,1984,CHA,162,38,124,0,0.235,679,736,-57,20
MLB,1984,SEA,162,25,137,0,0.154,682,774,-92,21
MLB,1984,PIT,162,24,138,0,0.148,615,567,48,22
MLB,1984,CIN,162,18,144,0,0.111,627,747,-120,23
MLB,1984,TEX,161,11,150,0,0.068,656,714,-58,24
MLB,1984,MIL,161,0,161,0,0.0,641,734,-93,25
MLB,1984,SFN,162,0,162,0,0.0,682,807,-125,26
MLB,1985,SLN,162,162,0,0,1.0,747,572,175,1
MLB,1985,TOR,161,161,0,0,1.0,759,588,171,2
MLB,1985,NYA,161,148,13,0,0.919,839,660,179,3
MLB,1985,NYN,162,144,18,0,0.889,695,568,127,4
MLB,1985,LAN,162,138,24,0,0.852,682,579,103,5
MLB,1985,KCA,162,138,24,0,0.852,687,639,48,6
MLB,1985,CAL,162,125,37,0,0.772,732,703,29,7
MLB,1985,CIN,162,120,42,0,0.741,677,666,11,8
MLB,1985,CHA,163,113,50,0,0.693,736,720,16,9
MLB,1985,MON,161,101,60,0,0.627,633,636,-3,10
MLB,1985,DET,161,100,61,0,0.621,729,688,41,11
MLB,1985,SDN,162,90,72,0,0.556,650,622,28,12
MLB,1985,BAL,161,87,74,0,0.54,818,764,54,13
MLB,1985,BOS,163,74,89,0,0.454,800,720,80,14
MLB,1985,HOU,162,72,90,0,0.444,706,691,15,15
MLB,1985,OAK,162,63,99,0,0.389,757,787,-30,16
MLB,1985,CHN,162,60,102,0,0.37,686,729,-43,17
MLB,1985,MIN,162,50,112,0,0.309,705,782,-77,18
MLB,1985,PHI,162,42,120,0,0.259,667,673,-6,19
MLB,1985,SEA,162,37,125,0,0.228,719,818,-99,20
MLB,1985,ATL,162,30,132,0,0.185,632,781,-149,21
MLB,1985,MIL,161,24,137,0,0.149,690,802,-112,22
MLB,1985,TEX,161,12,149,0,0.075,617,785,-168,23
MLB,1985,SFN,162,12,150,0,0.074,556,674,-118,24
MLB,1985,CLE,162,0,162,0,0.0,729,861,-132,25
MLB,1985,PIT,161,0,161,0,0.0,568,708,-140,26
MLB,1986,NYN,162,162,0,0,1.0,783,578,205,1
MLB,1986,BOS,161,161,0,0,1.0,794,696,98,2
MLB,1986,CAL,162,150,12,0,0.926,786,684,102,3
MLB,1986,HOU,162,150,12,0,0.926,654,569,85,4
MLB,1986,NYA,162,137,25,0,0.846,797,738,59,5
MLB,1986,PHI,161,131,30,0,0.814,739,713,26,6
MLB,1986,DET,162,124,38,0,0.765,798,714,84,7
MLB,1986,CIN,162,120,42,0,0.741,732,717,15,8
MLB,1986,TEX,162,113,49,0,0.698,771,743,28,9
MLB,1986,SFN,162,102,60,0,0.63,698,618,80,10
MLB,1986,TOR,163,100,63,0,0.613,809,733,76,11
MLB,1986,SLN,161,89,72,0,0.553,601,611,-10,12
MLB,1986,CLE,163,86,77,0,0.528,831,841,-10,13
MLB,1986,MIL,161,73,88,0,0.453,667,734,-67,14
MLB,1986,MON,161,71,90,0,0.441,637,688,-51,15
MLB,1986,KCA,162,64,98,0,0.395,654,673,-19,16
MLB,1986,SDN,162,60,102,0,0.37,656,723,-67,17
MLB,1986,OAK,162,51,111,0,0.315,731,760,-29,18
MLB,1986,LAN,162,42,120,0,0.259,638,679,-41,19
MLB,1986,BAL,162,36,126,0,0.222,708,760,-52,20
MLB,1986,CHA,162,26,136,0,0.16,644,699,-55,21
MLB,1986,ATL,161,24,137,0,0.149,615,719,-104,22
MLB,1986,CHN,160,18,142,0,0.112,680,781,-101,23
MLB,1986,MIN,162,13,149,0,0.08,741,839,-98,24
MLB,1986,PIT,162,0,162,0,0.0,663,700,-37,25
MLB,1986,SEA,162,0,162,0,0.0,718,835,-117,26
MLB,1987,DET,162,162,0,0,1.0,896,735,161,1
MLB,1987,SLN,162,162,0,0,1.0,798,693,105,2
MLB,1987,TOR,162,149,13,0,0.92,845,655,190,3
MLB,1987,NYN,162,144,18,0,0.889,823,698,125,4
MLB,1987,MIL,162,136,26,0,0.84,862,817,45,5
MLB,1987,SFN,162,126,36,0,0.778,783,669,114,6
MLB,1987,MON,162,126,36,0,0.778,741,720,21,7
MLB,1987,NYA,162,123,39,0,0.759,788,758,30,8
MLB,1987,MIN,162,114,48,0,0.704,786,806,-20,9
MLB,1987,CIN,162,108,54,0,0.667,783,752,31,10
MLB,1987,KCA,162,101,61,0,0.623,715,691,24,11
MLB,1987,OAK,162,88,74,0,0.543,806,789,17,12
MLB,1987,PIT,162,84,78,0,0.519,723,744,-21,13
MLB,1987,BOS,162,74,88,0,0.457,842,825,17,14
MLB,1987,PHI,162,66,96,0,0.407,702,749,-47,15
MLB,1987,SEA,162,63,99,0,0.389,760,801,-41,16
MLB,1987,HOU,162,54,108,0,0.333,648,678,-30,17
MLB,1987,CHA,162,50,112,0,0.309,748,746,2,18
MLB,1987,CHN,161,47,114,0,0.292,720,801,-81,19
MLB,1987,TEX,162,37,125,0,0.228,823,849,-26,20
MLB,1987,LAN,162,36,126,0,0.222,635,675,-40,21
MLB,1987,CAL,162,24,138,0,0.148,770,803,-33,22
MLB,1987,ATL,161,18,143,0,0.112,747,829,-82,23
MLB,1987,BAL,162,13,149,0,0.08,729,880,-151,24
MLB,1987,SDN,162,0,162,0,0.0,668,763,-95,25
MLB,1987,CLE,162,0,162,0,0.0,742,957,-215,26
MLB,1988,OAK,162,162,0,0,1.0,800,620,180,1
MLB,1988,NYN,160,160,0,0,1.0,703,532,171,2
MLB,1988,LAN,162,151,11,0,0.932,628,544,84,3
MLB,1988,MIN,162,149,13,0,0.92,759,672,87,4
MLB,1988,BOS,162,138,24,0,0.852,813,689,124,5
MLB,1988,CIN,161,132,29,0,0.82,641,596,45,6
MLB,1988,DET,162,125,37,0,0.772,703,658,45,7
MLB,1988,PIT,160,118,42,0,0.738,651,616,35,8
MLB,1988,TOR,162,112,50,0,0.691,763,680,83,9
MLB,1988,SDN,161,101,60,0,0.627,594,583,11,10
MLB,1988,MIL,162,99,63,0,0.611,682,616,66,11
MLB,1988,NYA,161,85,76,0,0.528,772,748,24,12
MLB,1988,SFN,162,84,78,0,0.519,670,626,44,13
MLB,1988,KCA,161,75,86,0,0.466,704,648,56,14
MLB,1988,MON,163,67,96,0,0.411,628,592,36,15
MLB,1988,HOU,162,66,96,0,0.407,617,631,-14,16
MLB,1988,CLE,162,61,101,0,0.377,666,731,-65,17
MLB,1988,CAL,162,51,111,0,0.315,714,771,-57,18
MLB,1988,CHN,163,48,115,0,0.294,660,694,-34,19
MLB,1988,CHA,161,37,124,0,0.23,631,757,-126,20
MLB,1988,SLN,162,30,132,0,0.185,578,633,-55,21
MLB,1988,TEX,161,25,136,0,0.155,637,735,-98,22
MLB,1988,SEA,161,12,149,0,0.075,664,744,-80,23
MLB,1988,PHI,162,12,150,0,0.074,597,734,-137,24
MLB,1988,ATL,160,0,160,0,0.0,555,741,-186,25
MLB,1988,BAL,161,0,161,0,0.0,550,789,-239,26
MLB,1989,OAK,162,162,0,0,1.0,712,576,136,1
MLB,1989,CHN,162,162,0,0,1.0,702,623,79,2
MLB,1989,SFN,162,150,12,0,0.926,699,600,99,3
MLB,1989,KCA,162,149,13,0,0.92,690,635,55,4
MLB,1989,CAL,162,136,26,0,0.84,669,578,91,5
MLB,1989,SDN,162,132,30,0,0.815,642,626,16,6
MLB,1989,TOR,162,126,36,0,0.778,731,651,80,7
MLB,1989,NYN,162,120,42,0,0.741,683,595,88,8
MLB,1989,BAL,162,113,49,0,0.698,708,686,22,9
MLB,1989,HOU,162,102,60,0,0.63,647,669,-22,10
MLB,1989,BOS,162,100,62,0,0.617,774,735,39,11
MLB,1989,SLN,164,92,72,0,0.561,632,608,24,12
MLB,1989,TEX,162,87,75,0,0.537,695,714,-19,13
MLB,1989,MIL,162,75,87,0,0.463,707,679,28,14
MLB,1989,MON,162,72,90,0,0.444,632,630,2,15
MLB,1989,MIN,162,62,100,0,0.383,740,738,2,16
MLB,1989,LAN,160,58,102,0,0.362,554,536,18,17
MLB,1989,NYA,161,49,112,0,0.304,698,792,-94,18
MLB,1989,CIN,162,42,120,0,0.259,632,691,-59,19
MLB,1989,SEA,162,37,125,0,0.228,694,728,-34,20
MLB,1989,PIT,164,31,133,0,0.189,637,680,-43,21
MLB,1989,CLE,162,25,137,0,0.154,604,654,-50,22
MLB,1989,CHA,161,12,149,0,0.075,693,750,-57,23
MLB,1989,PHI,163,12,151,0,0.074,629,735,-106,24
MLB,1989,ATL,161,0,161,0,0.0,584,680,-96,25
MLB,1989,DET,162,0,162,0,0.0,617,816,-199,26
MLB,1990,OAK,162,162,0,0,1.0,733,570,163,1
MLB,1990,PIT,162,162,0,0,1.0,733,619,114,2
MLB,1990,CHA,162,149,13,0,0.92,682,633,49,3
MLB,1990,NYN,162,144,18,0,0.889,775,613,162,4
MLB,1990,CIN,162,138,24,0,0.852,693,597,96,5
MLB,1990,BOS,162,138,24,0,0.852,699,664,35,6
MLB,1990,TOR,162,125,37,0,0.772,767,661,106,7
MLB,1990,LAN,162,120,42,0,0.741,728,685,43,8
MLB,1990,TEX,162,112,50,0,0.691,676,696,-20,9
MLB,1990,MON,162,102,60,0,0.63,662,598,64,10
MLB,1990,CAL,162,99,63,0,0.611,690,706,-16,11
MLB,1990,SFN,162,90,72,0,0.556,719,710,9,12
MLB,1990,DET,162,88,74,0,0.543,750,754,-4,13
MLB,1990,CLE,162,75,87,0,0.463,732,737,-5,14
MLB,1990,PHI,162,72,90,0,0.444,646,729,-83,15
MLB,1990,SEA,162,62,100,0,0.383,640,680,-40,16
MLB,1990,CHN,162,54,108,0,0.333,690,774,-84,17
MLB,1990,BAL,161,49,112,0,0.304,669,698,-29,18
MLB,1990,SDN,162,48,114,0,0.296,673,673,0,19
MLB,1990,KCA,161,37,124,0,0.23,707,709,-2,20
MLB,1990,HOU,162,30,132,0,0.185,573,656,-83,21
MLB,1990,MIL,162,25,137,0,0.154,732,760,-28,22
MLB,1990,MIN,162,12,150,0,0.074,666,729,-63,23
MLB,1990,SLN,162,12,150,0,0.074,599,698,-99,24
MLB,1990,ATL,162,0,162,0,0.0,682,821,-139,25
MLB,1990,NYA,162,0,162,0,0.0,603,749,-146,26
MLB,1991,PIT,162,162,0,0,1.0,768,632,136,1
MLB,1991,MIN,162,162,0,0,1.0,776,652,124,2
MLB,1991,ATL,162,150,12,0,0.926,749,644,105,3
MLB,1991,TOR,162,150,12,0,0.926,684,622,62,4
MLB,1991,CHA,162,137,25,0,0.846,758,681,77,5
MLB,1991,LAN,162,132,30,0,0.815,665,565,100,6
MLB,1991,TEX,162,124,38,0,0.765,829,814,15,7
MLB,1991,SLN,162,120,42,0,0.741,651,648,3,8
MLB,1991,DET,162,113,49,0,0.698,817,794,23,9
MLB,1991,SDN,162,102,60,0,0.63,636,646,-10,10
MLB,1991,BOS,162,100,62,0,0.617,731,712,19,11
MLB,1991,CHN,160,88,72,0,0.55,695,734,-39,12
MLB,1991,OAK,162,87,75,0,0.537,760,776,-16,13
MLB,1991,MIL,162,75,87,0,0.463,799,744,55,14
MLB,1991,PHI,162,72,90,0,0.444,629,680,-51,15
MLB,1991,SEA,162,62,100,0,0.383,702,674,28,16
MLB,1991,NYN,161,54,107,0,0.335,640,646,-6,17
MLB,1991,KCA,162,49,113,0,0.302,727,722,5,18
MLB,1991,SFN,162,48,114,0,0.296,649,697,-48,19
MLB,1991,CAL,162,36,126,0,0.222,653,649,4,20
MLB,1991,CIN,162,30,132,0,0.185,689,691,-2,21
MLB,1991,NYA,162,26,136,0,0.16,674,777,-103,22
MLB,1991,BAL,162,13,149,0,0.08,686,796,-110,23
MLB,1991,MON,161,12,149,0,0.075,579,655,-76,24
MLB,1991,HOU,162,0,162,0,0.0,605,717,-112,25
MLB,1991,CLE,162,0,162,0,0.0,576,759,-183,26
MLB,1992,ATL,162,162,0,0,1.0,682,569,113,1
MLB,1992,TOR,162,162,0,0,1.0,780,682,98,2
MLB,1992,PIT,162,150,12,0,0.926,693,595,98,3
MLB,1992,OAK,162,150,12,0,0.926,745,672,73,4
MLB,1992,MIL,162,137,25,0,0.846,740,604,136,5
MLB,1992,CIN,162,132,30,0,0.815,660,609,51,6
MLB,1992,MIN,162,125,37,0,0.772,747,653,94,7
MLB,1992,MON,162,120,42,0,0.741,648,581,67,8
MLB,1992,BAL,162,112,50,0,0.691,705,656,49,9
MLB,1992,SLN,162,102,60,0,0.63,631,604,27,10
MLB,1992,CHA,162,100,62,0,0.617,738,690,48,11
MLB,1992,SDN,162,90,72,0,0.556,617,636,-19,12
MLB,1992,TEX,162,87,75,0,0.537,682,753,-71,13
MLB,1992,NYA,162,75,87,0,0.463,733,746,-13,14
MLB,1992,HOU,162,72,90,0,0.444,608,668,-60,15
MLB,1992,CLE,162,62,100,0,0.383,674,746,-72,16
MLB,1992,CHN,162,60,102,0,0.37,593,624,-31,17
MLB,1992,DET,162,49,113,0,0.302,791,794,-3,18
MLB,1992,NYN,162,42,120,0,0.259,599,653,-54,19
MLB,1992,BOS,162,36,126,0,0.222,599,669,-70,20
MLB,1992,SFN,162,30,132,0,0.185,574,647,-73,21
MLB,1992,KCA,162,26,136,0,0.16,610,667,-57,22
MLB,1992,CAL,162,13,149,0,0.08,579,671,-92,23
MLB,1992,PHI,162,12,150,0,0.074,686,717,-31,24
MLB,1992,LAN,162,0,162,0,0.0,548,636,-88,25
MLB,1992,SEA,162,0,162,0,0.0,679,799,-120,26
MLB,1993,ATL,162,162,0,0,1.0,767,559,208,1
MLB,1993,TOR,162,162,0,0,1.0,847,742,105,2
MLB,1993,CHA,162,150,12,0,0.926,776,664,112,3
MLB,1993,SFN,162,149,13,0,0.92,808,636,172,4
MLB,1993,PHI,162,138,24,0,0.852,877,740,137,5
MLB,1993,NYA,162,137,25,0,0.846,821,761,60,6
MLB,1993,MON,163,126,37,0,0.773,732,682,50,7
MLB,1993,TEX,162,125,37,0,0.772,835,751,84,8
MLB,1993,DET,162,112,50,0,0.691,899,837,62,9
MLB,1993,SLN,162,112,50,0,0.691,758,744,14,10
MLB,1993,HOU,162,100,62,0,0.617,716,630,86,11
MLB,1993,BAL,162,99,63,0,0.611,786,745,41,12
MLB,1993,KCA,162,88,74,0,0.543,675,694,-19,13
MLB,1993,CHN,163,87,76,0,0.534,738,739,-1,14
MLB,1993,LAN,162,75,87,0,0.463,675,662,13,15
MLB,1993,SEA,162,75,87,0,0.463,734,731,3,16
MLB,1993,BOS,162,62,100,0,0.383,686,698,-12,17
MLB,1993,PIT,162,62,100,0,0.383,707,806,-99,18
MLB,1993,CIN,162,50,112,0,0.309,722,785,-63,19
MLB,1993,CLE,162,49,113,0,0.302,790,813,-23,20
MLB,1993,CAL,162,38,124,0,0.235,684,770,-86,21
MLB,1993,COL,162,37,125,0,0.228,758,967,-209,22
MLB,1993,MIN,162,25,137,0,0.154,693,830,-137,23
MLB,1993,FLO,162,25,137,0,0.154,581,724,-143,24
MLB,1993,MIL,162,12,150,0,0.074,733,792,-59,25
MLB,1993,SDN,162,12,150,0,0.074,679,772,-93,26
MLB,1993,NYN,162,0,162,0,0.0,672,744,-72,27
MLB,1993,OAK,162,0,162,0,0.0,715,846,-131,28
MLB,1994,NYA,113,113,0,0,1.0,670,534,136,1
MLB,1994,MON,114,114,0,0,1.0,585,454,131,2
MLB,1994,CHA,113,107,6,0,0.947,633,498,135,3
MLB,1994,ATL,114,105,9,0,0.921,542,448,94,4
MLB,1994,CIN,115,99,16,0,0.861,609,490,119,5
MLB,1994,CLE,113,92,21,0,0.814,679,562,117,6
MLB,1994,HOU,115,93,22,0,0.809,602,503,99,7
MLB,1994,KCA,115,89,26,0,0.774,574,532,42,8
MLB,1994,BAL,112,86,26,0,0.768,589,497,92,9
MLB,1994,LAN,114,78,36,0,0.684,532,509,23,10
MLB,1994,NYN,113,73,40,0,0.646,506,526,-20,11
MLB,1994,TOR,115,72,43,0,0.626,566,579,-13,12
MLB,1994,BOS,115,67,48,0,0.583,552,621,-69,13
MLB,1994,SFN,115,56,59,0,0.487,504,500,4,14
MLB,1994,PHI,115,51,64,0,0.443,521,497,24,15
MLB,1994,SLN,115,48,67,0,0.417,535,621,-86,16
MLB,1994,DET,115,47,68,0,0.409,652,671,-19,17
MLB,1994,MIN,113,46,67,0,0.407,594,688,-94,18
MLB,1994,COL,117,34,83,0,0.291,573,638,-65,19
MLB,1994,TEX,114,30,84,0,0.263,613,697,-84,20
MLB,1994,PIT,114,28,86,0,0.246,466,580,-114,21
MLB,1994,MIL,115,23,92,0,0.2,547,586,-39,22
MLB,1994,OAK,114,16,98,0,0.14,549,589,-40,23
MLB,1994,FLO,115,15,100,0,0.13,468,576,-108,24
MLB,1994,SEA,112,9,103,0,0.08,569,616,-47,25
MLB,1994,CHN,113,9,104,0,0.08,500,549,-49,26
MLB,1994,SDN,117,0,117,0,0.0,479,531,-52,27
MLB,1994,CAL,115,0,115,0,0.0,543,660,-117,28
MLB,1995,CLE,144,144,0,0,1.0,840,607,233,1
MLB,1995,ATL,144,144,0,0,1.0,645,540,105,2
MLB,1995,CIN,144,131,13,0,0.91,747,623,124,3
MLB,1995,BOS,144,131,13,0,0.91,791,698,93,4
MLB,1995,LAN,144,128,16,0,0.889,634,609,25,5
MLB,1995,NYA,145,120,25,0,0.828,749,688,61,6
MLB,1995,SEA,145,111,34,0,0.766,796,708,88,7
MLB,1995,HOU,144,106,38,0,0.736,747,674,73,8
MLB,1995,COL,144,106,38,0,0.736,785,783,2,9
MLB,1995,CAL,145,101,44,0,0.697,801,697,104,10
MLB,1995,TEX,144,93,51,0,0.646,691,720,-29,11
MLB,1995,CHN,144,84,60,0,0.583,693,671,22,12
MLB,1995,SDN,144,79,65,0,0.549,668,672,-4,13
MLB,1995,BAL,144,75,69,0,0.521,704,640,64,14
MLB,1995,KCA,144,70,74,0,0.486,629,691,-62,15
MLB,1995,NYN,144,66,78,0,0.458,657,618,39,16
MLB,1995,CHA,145,61,84,0,0.421,755,758,-3,17
MLB,1995,PHI,144,56,88,0,0.389,615,658,-43,18
MLB,1995,FLO,143,41,102,0,0.287,673,673,0,19
MLB,1995,MIL,144,38,106,0,0.264,740,747,-7,20
MLB,1995,SFN,144,38,106,0,0.264,652,776,-124,21
MLB,1995,OAK,144,36,108,0,0.25,730,761,-31,22
MLB,1995,DET,144,25,119,0,0.174,654,844,-190,23
MLB,1995,MON,144,15,129,0,0.104,621,638,-17,24
MLB,1995,SLN,143,13,130,0,0.091,563,658,-95,25
MLB,1995,TOR,144,5,139,0,0.035,642,777,-135,26
MLB,1995,PIT,144,0,144,0,0.0,629,736,-107,27
MLB,1995,MIN,144,0,144,0,0.0,703,889,-186,28
MLB,1996,CLE,161,161,0,0,1.0,952,769,183,1
MLB,1996,ATL,162,162,0,0,1.0,773,648,125,2
MLB,1996,NYA,162,150,12,0,0.926,871,787,84,3
MLB,1996,SDN,162,149,13,0,0.92,771,682,89,4
MLB,1996,TEX,163,139,24,0,0.853,928,799,129,5
MLB,1996,LAN,162,137,25,0,0.846,703,652,51,6
MLB,1996,MON,162,125,37,0,0.772,741,668,73,7
MLB,1996,BAL,163,124,39,0,0.761,949,903,46,8
MLB,1996,SLN,162,113,49,0,0.698,759,706,53,9
MLB,1996,SEA,161,112,49,0,0.696,993,895,98,10
MLB,1996,CHA,162,100,62,0,0.617,898,794,104,11
MLB,1996,COL,162,100,62,0,0.617,961,964,-3,12
MLB,1996,BOS,162,87,75,0,0.537,928,921,7,13
MLB,1996,HOU,162,87,75,0,0.537,753,792,-39,14
MLB,1996,CIN,162,75,87,0,0.463,778,773,5,15
MLB,1996,MIL,162,74,88,0,0.457,894,899,-5,16
MLB,1996,MIN,162,63,99,0,0.389,877,900,-23,17
MLB,1996,FLO,162,62,100,0,0.383,688,703,-15,18
MLB,1996,CHN,162,50,112,0,0.309,772,771,1,19
MLB,1996,OAK,162,49,113,0,0.302,861,900,-39,20
MLB,1996,KCA,161,37,124,0,0.23,746,786,-40,21
MLB,1996,PIT,162,37,125,0,0.228,776,833,-57,22
