league,season,team_id,games_played,wins,losses,ties,win_pct,points_for,points_against,point_diff,rank
MLB,1997,TEX,162,77,85,0,0.475,807,823,-16,19
MLB,1997,TOR,162,76,86,0,0.469,654,694,-40,20
MLB,1997,SDN,162,76,86,0,0.469,795,891,-96,21
MLB,1997,CIN,162,76,86,0,0.469,651,764,-113,22
MLB,1997,SLN,162,73,89,0,0.451,689,708,-19,23
MLB,1997,CHN,162,68,94,0,0.42,687,759,-72,24
MLB,1997,MIN,162,68,94,0,0.42,772,861,-89,25
MLB,1997,PHI,162,68,94,0,0.42,668,840,-172,26
MLB,1997,KCA,161,67,94,0,0.416,747,820,-73,27
MLB,1997,OAK,162,65,97,0,0.401,764,946,-182,28
MLB,1998,NYA,162,114,48,0,0.704,965,656,309,1
MLB,1998,ATL,162,106,56,0,0.654,826,581,245,2
MLB,1998,HOU,162,102,60,0,0.63,874,620,254,3
MLB,1998,SDN,162,98,64,0,0.605,749,635,114,4
MLB,1998,BOS,162,92,70,0,0.568,876,729,147,5
MLB,1998,CHN,163,90,73,0,0.552,831,792,39,6
MLB,1998,CLE,162,89,73,0,0.549,850,779,71,7
MLB,1998,SFN,163,89,74,0,0.546,845,739,106,8
MLB,1998,TEX,162,88,74,0,0.543,940,871,69,9
MLB,1998,NYN,162,88,74,0,0.543,706,645,61,10
MLB,1998,TOR,163,88,74,1,0.543,816,768,48,11
MLB,1998,ANA,162,85,77,0,0.525,787,783,4,12
MLB,1998,SLN,163,83,79,1,0.512,810,782,28,13
MLB,1998,LAN,162,83,79,0,0.512,669,678,-9,14
MLB,1998,CHA,163,80,82,1,0.494,861,931,-70,15
MLB,1998,BAL,162,79,83,0,0.488,817,785,32,16
MLB,1998,CIN,162,77,85,0,0.475,750,760,-10,17
MLB,1998,COL,162,77,85,0,0.475,826,855,-29,18
MLB,1998,SEA,161,76,85,0,0.472,859,855,4,19
MLB,1998,PHI,162,75,87,0,0.463,713,808,-95,20
MLB,1998,OAK,162,74,88,0,0.457,804,866,-62,21
MLB,1998,MIL,162,74,88,0,0.457,707,812,-105,22
MLB,1998,KCA,161,72,89,0,0.447,714,899,-185,23
MLB,1998,MIN,162,70,92,0,0.432,734,818,-84,24
MLB,1998,PIT,163,69,93,1,0.426,650,718,-68,25
MLB,1998,MON,162,65,97,0,0.401,644,783,-139,26
MLB,1998,DET,162,65,97,0,0.401,722,863,-141,27
MLB,1998,ARI,162,65,97,0,0.401,665,812,-147,28
MLB,1998,TBA,162,63,99,0,0.389,620,751,-131,29
MLB,1998,FLO,162,54,108,0,0.333,667,923,-256,30
MLB,1999,ATL,162,103,59,0,0.636,840,661,179,1
MLB,1999,ARI,162,100,62,0,0.617,908,676,232,2
MLB,1999,NYA,162,98,64,0,0.605,900,731,169,3
MLB,1999,CLE,162,97,65,0,0.599,1009,860,149,4
MLB,1999,HOU,162,97,65,0,0.599,823,675,148,5
MLB,1999,NYN,163,97,66,0,0.595,853,711,142,6
MLB,1999,CIN,163,96,67,0,0.589,865,711,154,7
MLB,1999,TEX,162,95,67,0,0.586,945,859,86,8
MLB,1999,BOS,162,94,68,0,0.58,836,718,118,9
MLB,1999,OAK,162,87,75,0,0.537,893,846,47,10
MLB,1999,SFN,162,86,76,0,0.531,872,831,41,11
MLB,1999,TOR,162,84,78,0,0.519,883,862,21,12
MLB,1999,SEA,162,79,83,0,0.488,859,905,-46,13
MLB,1999,PIT,161,78,83,0,0.484,775,782,-7,14
MLB,1999,BAL,162,78,84,0,0.481,851,815,36,15
MLB,1999,LAN,162,77,85,0,0.475,793,787,6,16
MLB,1999,PHI,162,77,85,0,0.475,841,846,-5,17
MLB,1999,SLN,161,75,86,0,0.466,809,838,-29,18
MLB,1999,CHA,162,75,86,1,0.466,777,870,-93,19
MLB,1999,MIL,161,74,87,0,0.46,815,886,-71,20
MLB,1999,SDN,162,74,88,0,0.457,710,781,-71,21
MLB,1999,COL,162,72,90,0,0.444,906,1028,-122,22
MLB,1999,ANA,162,70,92,0,0.432,711,826,-115,23
MLB,1999,DET,161,69,92,0,0.429,747,882,-135,24
MLB,1999,TBA,162,69,93,0,0.426,772,913,-141,25
MLB,1999,MON,162,68,94,0,0.42,718,853,-135,26
MLB,1999,CHN,162,67,95,0,0.414,747,920,-173,27
MLB,1999,KCA,161,64,97,0,0.398,856,921,-65,28
MLB,1999,FLO,162,64,98,0,0.395,691,852,-161,29
MLB,1999,MIN,161,63,97,1,0.394,686,845,-159,30
MLB,2000,SFN,162,97,65,0,0.599,925,747,178,1
MLB,2000,CHA,162,95,67,0,0.586,978,839,139,2
MLB,2000,SLN,162,95,67,0,0.586,887,771,116,3
MLB,2000,ATL,162,95,67,0,0.586,810,714,96,4
MLB,2000,NYN,162,94,68,0,0.58,807,738,69,5
MLB,2000,OAK,161,91,70,0,0.565,947,813,134,6
MLB,2000,SEA,162,91,71,0,0.562,907,780,127,7
MLB,2000,CLE,162,90,72,0,0.556,950,816,134,8
MLB,2000,NYA,161,87,74,0,0.54,871,814,57,9
MLB,2000,LAN,162,86,76,0,0.531,798,729,69,10
MLB,2000,CIN,163,85,77,1,0.525,825,765,60,11
MLB,2000,BOS,162,85,77,0,0.525,792,745,47,12
MLB,2000,ARI,162,85,77,0,0.525,792,754,38,13
MLB,2000,TOR,162,83,79,0,0.512,861,908,-47,14
MLB,2000,COL,162,82,80,0,0.506,968,897,71,15
MLB,2000,ANA,162,82,80,0,0.506,864,869,-5,16
MLB,2000,FLO,161,79,82,0,0.491,731,797,-66,17
MLB,2000,DET,162,79,83,0,0.488,823,827,-4,18
MLB,2000,KCA,162,77,85,0,0.475,879,930,-51,19
MLB,2000,SDN,162,76,86,0,0.469,752,815,-63,20
MLB,2000,BAL,162,74,88,0,0.457,794,913,-119,21
MLB,2000,MIL,163,73,89,1,0.451,740,826,-86,22
MLB,2000,HOU,162,72,90,0,0.444,938,944,-6,23
MLB,2000,TEX,162,71,91,0,0.438,848,974,-126,24
MLB,2000,TBA,161,69,92,0,0.429,733,842,-109,25
MLB,2000,PIT,162,69,93,0,0.426,793,888,-95,26
MLB,2000,MIN,162,69,93,0,0.426,748,880,-132,27
MLB,2000,MON,162,67,95,0,0.414,738,902,-164,28
MLB,2000,PHI,162,65,97,0,0.401,708,830,-122,29
MLB,2000,CHN,162,65,97,0,0.401,764,904,-140,30
MLB,2001,SEA,162,116,46,0,0.716,927,627,300,1
MLB,2001,OAK,162,102,60,0,0.63,884,645,239,2
MLB,2001,NYA,161,95,65,1,0.593,804,713,91,3
MLB,2001,SLN,162,93,69,0,0.574,814,684,130,4
MLB,2001,HOU,162,93,69,0,0.574,847,769,78,5
MLB,2001,ARI,162,92,70,0,0.568,818,677,141,6
MLB,2001,CLE,162,91,71,0,0.562,897,821,76,7
MLB,2001,SFN,162,90,72,0,0.556,799,748,51,8
MLB,2001,ATL,162,88,74,0,0.543,729,643,86,9
MLB,2001,CHN,162,88,74,0,0.543,777,701,76,10
MLB,2001,PHI,162,86,76,0,0.531,746,719,27,11
MLB,2001,LAN,162,86,76,0,0.531,758,744,14,12
MLB,2001,MIN,162,85,77,0,0.525,771,766,5,13
MLB,2001,CHA,162,83,79,0,0.512,798,795,3,14
MLB,2001,BOS,161,82,79,0,0.509,772,745,27,15
MLB,2001,NYN,162,82,80,0,0.506,642,713,-71,16
MLB,2001,TOR,162,80,82,0,0.494,767,753,14,17
MLB,2001,SDN,162,79,83,0,0.488,789,812,-23,18
MLB,2001,FLO,162,76,86,0,0.469,742,744,-2,19
MLB,2001,ANA,162,75,87,0,0.463,691,730,-39,20
MLB,2001,COL,162,73,89,0,0.451,923,906,17,21
MLB,2001,TEX,162,73,89,0,0.451,890,968,-78,22
MLB,2001,MIL,162,68,94,0,0.42,740,806,-66,23
MLB,2001,MON,162,68,94,0,0.42,670,812,-142,24
MLB,2001,CIN,162,66,96,0,0.407,735,850,-115,25
MLB,2001,DET,162,66,96,0,0.407,724,876,-152,26
MLB,2001,KCA,162,65,97,0,0.401,729,858,-129,27
MLB,2001,BAL,162,63,98,1,0.392,687,829,-142,28
MLB,2001,PIT,162,62,100,0,0.383,657,858,-201,29
MLB,2001,TBA,162,62,100,0,0.383,672,887,-215,30
MLB,2002,NYA,161,103,58,0,0.64,897,697,200,1
MLB,2002,OAK,162,103,59,0,0.636,800,654,146,2
MLB,2002,ATL,161,101,59,1,0.63,708,565,143,3
MLB,2002,ANA,162,99,63,0,0.611,851,644,207,4
MLB,2002,ARI,162,98,64,0,0.605,819,674,145,5
MLB,2002,SLN,162,97,65,0,0.599,787,648,139,6
MLB,2002,SFN,162,95,66,1,0.59,783,616,167,7
MLB,2002,MIN,161,94,67,0,0.584,768,712,56,8
MLB,2002,BOS,162,93,69,0,0.574,859,665,194,9
MLB,2002,SEA,162,93,69,0,0.574,814,699,115,10
MLB,2002,LAN,162,92,70,0,0.568,713,643,70,11
MLB,2002,HOU,162,84,78,0,0.519,749,695,54,12
MLB,2002,MON,162,83,79,0,0.512,735,718,17,13
MLB,2002,CHA,162,81,81,0,0.5,856,798,58,14
MLB,2002,PHI,161,80,81,0,0.497,710,724,-14,15
MLB,2002,FLO,162,79,83,0,0.488,699,763,-64,16
MLB,2002,TOR,162,78,84,0,0.481,813,828,-15,17
MLB,2002,CIN,162,78,84,0,0.481,709,774,-65,18
MLB,2002,NYN,161,75,86,0,0.466,690,703,-13,19
MLB,2002,CLE,162,74,88,0,0.457,739,837,-98,20
MLB,2002,COL,162,73,89,0,0.451,778,898,-120,21
MLB,2002,PIT,161,72,89,0,0.447,641,730,-89,22
MLB,2002,TEX,162,72,90,0,0.444,843,882,-39,23
MLB,2002,CHN,162,67,95,0,0.414,706,759,-53,24
MLB,2002,BAL,162,67,95,0,0.414,667,773,-106,25
MLB,2002,SDN,162,66,96,0,0.407,662,815,-153,26
MLB,2002,KCA,162,62,100,0,0.383,737,891,-154,27
MLB,2002,MIL,162,56,106,0,0.346,627,821,-194,28
MLB,2002,TBA,161,55,106,0,0.342,673,918,-245,29
MLB,2002,DET,161,55,106,0,0.342,575,864,-289,30
MLB,2003,ATL,162,101,61,0,0.623,907,740,167,1
MLB,2003,NYA,163,101,61,1,0.623,877,716,161,2
MLB,2003,SFN,161,100,61,0,0.621,755,638,117,3
MLB,2003,OAK,162,96,66,0,0.593,768,643,125,4
MLB,2003,BOS,162,95,67,0,0.586,961,809,152,5
MLB,2003,SEA,162,93,69,0,0.574,795,637,158,6
MLB,2003,FLO,162,91,71,0,0.562,751,692,59,7
MLB,2003,MIN,162,90,72,0,0.556,801,758,43,8
MLB,2003,CHN,162,88,74,0,0.543,724,683,41,9
MLB,2003,HOU,162,87,75,0,0.537,805,677,128,10
MLB,2003,PHI,162,86,76,0,0.531,791,697,94,11
MLB,2003,CHA,162,86,76,0,0.531,791,715,76,12
MLB,2003,TOR,162,86,76,0,0.531,894,826,68,13
MLB,2003,SLN,162,85,77,0,0.525,876,796,80,14
MLB,2003,LAN,162,85,77,0,0.525,574,556,18,15
MLB,2003,ARI,162,84,78,0,0.519,717,685,32,16
MLB,2003,MON,162,83,79,0,0.512,711,716,-5,17
MLB,2003,KCA,162,83,79,0,0.512,836,867,-31,18
MLB,2003,ANA,162,77,85,0,0.475,736,743,-7,19
MLB,2003,PIT,162,75,87,0,0.463,753,801,-48,20
MLB,2003,COL,162,74,88,0,0.457,853,892,-39,21
MLB,2003,BAL,163,71,91,1,0.439,743,820,-77,22
MLB,2003,TEX,162,71,91,0,0.438,826,969,-143,23
MLB,2003,CIN,162,69,93,0,0.426,694,886,-192,24
MLB,2003,CLE,162,68,94,0,0.42,699,778,-79,25
MLB,2003,MIL,162,68,94,0,0.42,714,873,-159,26
MLB,2003,NYN,161,66,95,0,0.41,642,754,-112,27
MLB,2003,SDN,162,64,98,0,0.395,678,831,-153,28
MLB,2003,TBA,162,63,99,0,0.389,715,852,-137,29
MLB,2003,DET,162,43,119,0,0.265,591,928,-337,30
MLB,2004,SLN,162,105,57,0,0.648,855,659,196,1
MLB,2004,NYA,162,101,61,0,0.623,897,808,89,2
MLB,2004,BOS,162,98,64,0,0.605,949,768,181,3
MLB,2004,ATL,162,96,66,0,0.593,803,668,135,4
MLB,2004,LAN,162,93,69,0,0.574,761,684,77,5
MLB,2004,HOU,162,92,70,0,0.568,803,698,105,6
MLB,2004,ANA,162,92,70,0,0.568,836,734,102,7
MLB,2004,MIN,162,92,70,0,0.568,780,715,65,8
MLB,2004,SFN,162,91,71,0,0.562,850,770,80,9
MLB,2004,OAK,162,91,71,0,0.562,793,742,51,10
MLB,2004,CHN,162,89,73,0,0.549,789,665,124,11
MLB,2004,TEX,162,89,73,0,0.549,860,794,66,12
MLB,2004,SDN,162,87,75,0,0.537,768,705,63,13
MLB,2004,PHI,162,86,76,0,0.531,840,781,59,14
MLB,2004,CHA,162,83,79,0,0.512,865,831,34,15
MLB,2004,FLO,162,83,79,0,0.512,718,700,18,16
MLB,2004,CLE,162,80,82,0,0.494,858,857,1,17
MLB,2004,BAL,162,78,84,0,0.481,842,830,12,18
MLB,2004,CIN,162,76,86,0,0.469,750,907,-157,19
MLB,2004,PIT,161,72,89,0,0.447,680,744,-64,20
MLB,2004,DET,162,72,90,0,0.444,827,844,-17,21
MLB,2004,NYN,162,71,91,0,0.438,684,731,-47,22
MLB,2004,TBA,161,70,91,0,0.435,714,842,-128,23
MLB,2004,COL,162,68,94,0,0.42,833,923,-90,24
MLB,2004,TOR,161,67,94,0,0.416,719,823,-104,25
MLB,2004,MIL,161,67,94,0,0.416,634,757,-123,26
MLB,2004,MON,162,67,95,0,0.414,635,769,-134,27
MLB,2004,SEA,162,63,99,0,0.389,698,823,-125,28
MLB,2004,KCA,162,58,104,0,0.358,720,905,-185,29
MLB,2004,ARI,162,51,111,0,0.315,615,899,-284,30
MLB,2005,SLN,162,100,62,0,0.617,805,634,171,1
MLB,2005,CHA,162,99,63,0,0.611,741,645,96,2
MLB,2005,ANA,162,95,67,0,0.586,761,643,118,3
MLB,2005,BOS,162,95,67,0,0.586,910,805,105,4
MLB,2005,NYA,162,95,67,0,0.586,886,789,97,5
MLB,2005,CLE,162,93,69,0,0.574,790,642,148,6
MLB,2005,ATL,162,90,72,0,0.556,769,674,95,7
MLB,2005,HOU,163,89,73,1,0.549,693,609,84,8
MLB,2005,OAK,162,88,74,0,0.543,772,658,114,9
MLB,2005,PHI,162,88,74,0,0.543,807,726,81,10
MLB,2005,NYN,162,83,79,0,0.512,722,648,74,11
MLB,2005,MIN,162,83,79,0,0.512,688,662,26,12
MLB,2005,FLO,162,83,79,0,0.512,717,732,-15,13
MLB,2005,SDN,162,82,80,0,0.506,684,726,-42,14
MLB,2005,MIL,162,81,81,0,0.5,726,697,29,15
MLB,2005,WAS,162,81,81,0,0.5,639,673,-34,16
MLB,2005,TOR,162,80,82,0,0.494,775,705,70,17
MLB,2005,TEX,162,79,83,0,0.488,865,858,7,18
MLB,2005,CHN,162,79,83,0,0.488,703,714,-11,19
MLB,2005,ARI,162,77,85,0,0.475,696,856,-160,20
MLB,2005,SFN,162,75,87,0,0.463,649,745,-96,21
MLB,2005,BAL,162,74,88,0,0.457,729,800,-71,22
MLB,2005,CIN,163,73,89,1,0.451,820,889,-69,23
MLB,2005,DET,162,71,91,0,0.438,723,787,-64,24
MLB,2005,LAN,162,71,91,0,0.438,685,755,-70,25
MLB,2005,SEA,162,69,93,0,0.426,699,751,-52,26
MLB,2005,PIT,162,67,95,0,0.414,680,769,-89,27
MLB,2005,COL,162,67,95,0,0.414,740,862,-122,28
MLB,2005,TBA,162,67,95,0,0.414,750,936,-186,29
MLB,2005,KCA,162,56,106,0,0.346,701,935,-234,30
MLB,2006,NYA,162,97,65,0,0.599,930,767,163,1
MLB,2006,NYN,162,97,65,0,0.599,834,731,103,2
MLB,2006,MIN,162,96,66,0,0.593,801,683,118,3
MLB,2006,DET,162,95,67,0,0.586,822,675,147,4
MLB,2006,OAK,162,93,69,0,0.574,771,727,44,5
MLB,2006,CHA,162,90,72,0,0.556,868,794,74,6
MLB,2006,ANA,162,89,73,0,0.549,766,732,34,7
MLB,2006,LAN,162,88,74,0,0.543,820,751,69,8
MLB,2006,SDN,162,88,74,0,0.543,731,679,52,9
MLB,2006,TOR,162,87,75,0,0.537,809,754,55,10
MLB,2006,BOS,162,86,76,0,0.531,820,825,-5,11
MLB,2006,PHI,162,85,77,0,0.525,865,812,53,12
MLB,2006,SLN,161,83,78,0,0.516,781,762,19,13
MLB,2006,HOU,162,82,80,0,0.506,735,719,16,14
MLB,2006,TEX,162,80,82,0,0.494,835,784,51,15
MLB,2006,CIN,162,80,82,0,0.494,749,801,-52,16
MLB,2006,ATL,162,79,83,0,0.488,849,805,44,17
MLB,2006,CLE,162,78,84,0,0.481,870,782,88,18
MLB,2006,FLO,162,78,84,0,0.481,758,772,-14,19
MLB,2006,SEA,162,78,84,0,0.481,756,792,-36,20
MLB,2006,SFN,161,76,85,0,0.472,746,790,-44,21
MLB,2006,COL,162,76,86,0,0.469,813,812,1,22
MLB,2006,ARI,162,76,86,0,0.469,773,788,-15,23
MLB,2006,MIL,162,75,87,0,0.463,730,833,-103,24
MLB,2006,WAS,162,71,91,0,0.438,746,872,-126,25
MLB,2006,BAL,162,70,92,0,0.432,768,899,-131,26
MLB,2006,PIT,162,67,95,0,0.414,691,797,-106,27
MLB,2006,CHN,162,66,96,0,0.407,716,834,-118,28
MLB,2006,KCA,162,62,100,0,0.383,757,971,-214,29
MLB,2006,TBA,162,61,101,0,0.377,689,856,-167,30
MLB,2007,BOS,162,96,66,0,0.593,867,657,210,1
MLB,2007,CLE,162,96,66,0,0.593,811,704,107,2
MLB,2007,NYA,162,94,68,0,0.58,968,777,191,3
MLB,2007,ANA,162,94,68,0,0.58,822,731,91,4
MLB,2007,ARI,162,90,72,0,0.556,712,732,-20,5
MLB,2007,COL,163,90,73,0,0.552,860,758,102,6
MLB,2007,PHI,162,89,73,0,0.549,892,821,71,7
MLB,2007,SDN,163,89,74,0,0.546,741,666,75,8
MLB,2007,DET,162,88,74,0,0.543,887,797,90,9
MLB,2007,NYN,162,88,74,0,0.543,804,750,54,10
MLB,2007,SEA,162,88,74,0,0.543,794,813,-19,11
MLB,2007,CHN,162,85,77,0,0.525,752,690,62,12
MLB,2007,ATL,162,84,78,0,0.519,810,733,77,13
MLB,2007,TOR,162,83,79,0,0.512,753,699,54,14
MLB,2007,MIL,162,83,79,0,0.512,801,776,25,15
MLB,2007,LAN,162,82,80,0,0.506,735,727,8,16
MLB,2007,MIN,162,79,83,0,0.488,718,725,-7,17
MLB,2007,SLN,162,78,84,0,0.481,725,829,-104,18
MLB,2007,OAK,162,76,86,0,0.469,741,758,-17,19
MLB,2007,TEX,162,75,87,0,0.463,816,844,-28,20
MLB,2007,HOU,162,73,89,0,0.451,723,813,-90,21
MLB,2007,WAS,162,73,89,0,0.451,673,783,-110,22
MLB,2007,CIN,162,72,90,0,0.444,783,853,-70,23
MLB,2007,CHA,162,72,90,0,0.444,693,839,-146,24
MLB,2007,SFN,162,71,91,0,0.438,683,720,-37,25
MLB,2007,FLO,162,71,91,0,0.438,790,891,-101,26
MLB,2007,KCA,162,69,93,0,0.426,706,778,-72,27
MLB,2007,BAL,162,69,93,0,0.426,756,868,-112,28
MLB,2007,PIT,162,68,94,0,0.42,724,846,-122,29
MLB,2007,TBA,162,66,96,0,0.407,782,944,-162,30
MLB,2008,ANA,162,100,62,0,0.617,765,697,68,1
MLB,2008,CHN,161,97,64,0,0.602,855,671,184,2
MLB,2008,TBA,162,97,65,0,0.599,774,671,103,3
MLB,2008,BOS,162,95,67,0,0.586,845,694,151,4
MLB,2008,PHI,162,92,70,0,0.568,799,680,119,5
MLB,2008,MIL,162,90,72,0,0.556,750,689,61,6
MLB,2008,NYN,162,89,73,0,0.549,799,715,84,7
MLB,2008,NYA,162,89,73,0,0.549,789,727,62,8
MLB,2008,CHA,163,89,74,0,0.546,811,729,82,9
MLB,2008,MIN,163,88,75,0,0.54,829,745,84,10
MLB,2008,HOU,161,86,75,0,0.534,712,743,-31,11
MLB,2008,TOR,162,86,76,0,0.531,714,610,104,12
MLB,2008,SLN,162,86,76,0,0.531,779,725,54,13
MLB,2008,FLO,161,84,77,0,0.522,770,767,3,14
MLB,2008,LAN,162,84,78,0,0.519,700,648,52,15
MLB,2008,ARI,162,82,80,0,0.506,720,706,14,16
MLB,2008,CLE,162,81,81,0,0.5,805,761,44,17
MLB,2008,TEX,162,79,83,0,0.488,901,967,-66,18
MLB,2008,OAK,161,75,86,0,0.466,646,690,-44,19
MLB,2008,KCA,162,75,87,0,0.463,691,781,-90,20
MLB,2008,DET,162,74,88,0,0.457,821,857,-36,21
MLB,2008,COL,162,74,88,0,0.457,747,822,-75,22
MLB,2008,CIN,162,74,88,0,0.457,704,800,-96,23
MLB,2008,ATL,162,72,90,0,0.444,753,778,-25,24
MLB,2008,SFN,162,72,90,0,0.444,640,759,-119,25
MLB,2008,BAL,161,68,93,0,0.422,782,869,-87,26
MLB,2008,PIT,162,67,95,0,0.414,735,884,-149,27
MLB,2008,SDN,162,63,99,0,0.389,637,764,-127,28
MLB,2008,SEA,162,61,101,0,0.377,671,811,-140,29
MLB,2008,WAS,161,59,102,0,0.366,641,825,-184,30
MLB,2009,NYA,162,103,59,0,0.636,915,753,162,1
MLB,2009,ANA,162,97,65,0,0.599,883,761,122,2
MLB,2009,LAN,162,95,67,0,0.586,780,611,169,3
MLB,2009,BOS,162,95,67,0,0.586,872,736,136,4
MLB,2009,PHI,162,93,69,0,0.574,820,709,111,5
MLB,2009,COL,162,92,70,0,0.568,804,715,89,6
MLB,2009,SLN,162,91,71,0,0.562,730,640,90,7
MLB,2009,SFN,162,88,74,0,0.543,657,611,46,8
MLB,2009,TEX,162,87,75,0,0.537,784,740,44,9
MLB,2009,FLO,162,87,75,0,0.537,772,766,6,10
MLB,2009,MIN,163,87,76,0,0.534,817,765,52,11
MLB,2009,ATL,162,86,76,0,0.531,735,641,94,12
MLB,2009,DET,163,86,77,0,0.528,743,745,-2,13
MLB,2009,SEA,162,85,77,0,0.525,640,692,-52,14
MLB,2009,TBA,162,84,78,0,0.519,803,754,49,15
MLB,2009,CHN,161,83,78,0,0.516,707,672,35,16
MLB,2009,MIL,162,80,82,0,0.494,785,818,-33,17
MLB,2009,CHA,162,79,83,0,0.488,724,732,-8,18
MLB,2009,CIN,162,78,84,0,0.481,673,723,-50,19
MLB,2009,TOR,162,75,87,0,0.463,798,771,27,20
MLB,2009,OAK,162,75,87,0,0.463,759,761,-2,21
MLB,2009,SDN,162,75,87,0,0.463,638,769,-131,22
MLB,2009,HOU,162,74,88,0,0.457,643,770,-127,23
MLB,2009,ARI,162,70,92,0,0.432,720,782,-62,24
MLB,2009,NYN,162,70,92,0,0.432,671,757,-86,25
MLB,2009,CLE,162,65,97,0,0.401,773,865,-92,26
MLB,2009,KCA,162,65,97,0,0.401,686,842,-156,27
MLB,2009,BAL,162,64,98,0,0.395,741,876,-135,28
MLB,2009,PIT,161,62,99,0,0.385,636,768,-132,29
MLB,2009,WAS,162,59,103,0,0.364,710,874,-164,30
MLB,2010,PHI,162,97,65,0,0.599,772,640,132,1
MLB,2010,TBA,162,96,66,0,0.593,802,649,153,2
MLB,2010,NYA,162,95,67,0,0.586,859,693,166,3
MLB,2010,MIN,162,94,68,0,0.58,781,671,110,4
MLB,2010,SFN,162,92,70,0,0.568,697,583,114,5
MLB,2010,ATL,162,91,71,0,0.562,738,629,109,6
MLB,2010,CIN,162,91,71,0,0.562,790,685,105,7
MLB,2010,TEX,162,90,72,0,0.556,787,687,100,8
MLB,2010,SDN,162,90,72,0,0.556,665,581,84,9
MLB,2010,BOS,162,89,73,0,0.549,818,744,74,10
MLB,2010,CHA,162,88,74,0,0.543,752,704,48,11
MLB,2010,SLN,162,86,76,0,0.531,736,641,95,12
MLB,2010,TOR,162,85,77,0,0.525,755,728,27,13
MLB,2010,COL,162,83,79,0,0.512,770,717,53,14
MLB,2010,OAK,162,81,81,0,0.5,663,626,37,15
MLB,2010,DET,162,81,81,0,0.5,751,743,8,16
MLB,2010,FLO,162,80,82,0,0.494,719,717,2,17
MLB,2010,ANA,162,80,82,0,0.494,681,702,-21,18
MLB,2010,LAN,162,80,82,0,0.494,667,692,-25,19
MLB,2010,NYN,162,79,83,0,0.488,656,652,4,20
MLB,2010,MIL,162,77,85,0,0.475,750,804,-54,21
MLB,2010,HOU,162,76,86,0,0.469,611,729,-118,22
MLB,2010,CHN,162,75,87,0,0.463,685,767,-82,23
MLB,2010,WAS,162,69,93,0,0.426,655,742,-87,24
MLB,2010,CLE,162,69,93,0,0.426,646,752,-106,25
MLB,2010,KCA,162,67,95,0,0.414,676,845,-169,26
MLB,2010,BAL,162,66,96,0,0.407,613,785,-172,27
MLB,2010,ARI,162,65,97,0,0.401,713,836,-123,28
MLB,2010,SEA,162,61,101,0,0.377,513,698,-185,29
MLB,2010,PIT,162,57,105,0,0.352,587,866,-279,30
MLB,2011,PHI,162,102,60,0,0.63,713,529,184,1
MLB,2011,NYA,162,97,65,0,0.599,867,657,210,2
MLB,2011,TEX,162,96,66,0,0.593,855,677,178,3
MLB,2011,MIL,162,96,66,0,0.593,721,638,83,4
MLB,2011,DET,162,95,67,0,0.586,787,711,76,5
MLB,2011,ARI,162,94,68,0,0.58,731,662,69,6
MLB,2011,TBA,162,91,71,0,0.562,707,614,93,7
MLB,2011,BOS,162,90,72,0,0.556,875,737,138,8
MLB,2011,SLN,162,90,72,0,0.556,762,692,70,9
MLB,2011,ATL,162,89,73,0,0.549,641,605,36,10
MLB,2011,ANA,162,86,76,0,0.531,667,633,34,11
MLB,2011,SFN,162,86,76,0,0.531,570,578,-8,12
MLB,2011,LAN,161,82,79,0,0.509,644,612,32,13
MLB,2011,TOR,162,81,81,0,0.5,743,761,-18,14
MLB,2011,WAS,161,80,81,0,0.497,624,643,-19,15
MLB,2011,CLE,162,80,82,0,0.494,704,760,-56,16
MLB,2011,CIN,162,79,83,0,0.488,735,720,15,17
MLB,2011,CHA,162,79,83,0,0.488,654,706,-52,18
MLB,2011,NYN,162,77,85,0,0.475,718,742,-24,19
MLB,2011,OAK,162,74,88,0,0.457,645,679,-34,20
MLB,2011,COL,162,73,89,0,0.451,735,774,-39,21
MLB,2011,FLO,162,72,90,0,0.444,625,702,-77,22
MLB,2011,PIT,162,72,90,0,0.444,610,712,-102,23
MLB,2011,SDN,162,71,91,0,0.438,593,611,-18,24
MLB,2011,KCA,162,71,91,0,0.438,730,762,-32,25
MLB,2011,CHN,162,71,91,0,0.438,654,756,-102,26
MLB,2011,BAL,162,69,93,0,0.426,708,860,-152,27
MLB,2011,SEA,162,67,95,0,0.414,556,675,-119,28
MLB,2011,MIN,162,63,99,0,0.389,619,804,-185,29
MLB,2011,HOU,162,56,106,0,0.346,615,796,-181,30
MLB,2012,WAS,162,98,64,0,0.605,731,594,137,1
MLB,2012,CIN,162,97,65,0,0.599,669,588,81,2
MLB,2012,NYA,162,95,67,0,0.586,804,668,136,3
MLB,2012,ATL,162,94,68,0,0.58,700,600,100,4
MLB,2012,OAK,162,94,68,0,0.58,713,614,99,5
MLB,2012,SFN,162,94,68,0,0.58,718,649,69,6
MLB,2012,TEX,162,93,69,0,0.574,808,707,101,7
MLB,2012,BAL,162,93,69,0,0.574,712,705,7,8
MLB,2012,TBA,162,90,72,0,0.556,697,577,120,9
MLB,2012,ANA,162,89,73,0,0.549,767,699,68,10
MLB,2012,SLN,162,88,74,0,0.543,765,648,117,11
MLB,2012,DET,162,88,74,0,0.543,726,670,56,12
MLB,2012,LAN,162,86,76,0,0.531,637,597,40,13
MLB,2012,CHA,162,85,77,0,0.525,748,676,72,14
